"Volume 12,Issue 1",Further Evidence on Nontrading-Period Information Release,Version of Record online: 20 APR 2010,,STEPHEN P. BAGINSKI,JOHN M. HASSELL,DONALD PAGACH,The Florida State University,North Carolina State University,The University of Texas at Arlington,,Contemporary Accounting Research
"Volume 12,Issue 1",Relationship Between Level of Formal Reasoning and Students' Performance in Accounting Examinations,Version of Record online: 20 APR 2010,,STUART H. JONES,RONALD A. DAVIDSON,,The University of Calgary,,Simon Fraser University,,Contemporary Accounting Research
volume_issue,article_name,publication_year,author4,author1,author2,author3,institute1,institute3,institute2,institute4,journal_name
"Volume 13,Issue 1",Tax Advice and Reporting under Uncertainty: Theory and Experimental Evidence,Version of Record online: 20 APR 2010,,PAUL J. BECK,JON S. DAVIS,WOON-OH JUNG,University of Illinois at Urbana-Champaign,"Hanyang University, Seoul, Korea",University of Illinois at Urbana-Champaign,,Contemporary Accounting Research
"Volume 13,Issue 1","Discussion of “Regulatory Capital, Tax, and Earnings Management Effects on Loan Loss Accruals in the Canadian Banking Industry”",Version of Record online: 20 APR 2010,,SANDRA L. CHAMBERLAIN,,,Santa Clara University,,,,Contemporary Accounting Research
"Volume 13,Issue 1",Discussion of “Causes and Consequences of Earnings Manipulation: An Analysis of Firms Subject to Enforcement Actions by the SEC”,Version of Record online: 20 APR 2010,,JAMES JIAMBALVO,,,University of Washington,,,,Contemporary Accounting Research
"Volume 13,Issue 1","Discussion of “International Accounting Differences and Their Relation to Share Prices: Evidence from U.K., Australian, and Canadian Firms”",Version of Record online: 20 APR 2010,,SATI P. BANDYOPADHYAY,,,University of Waterloo,,,,Contemporary Accounting Research
"Volume 13,Issue 1","International Accounting Differences and Their Relation to Share Prices: Evidence from U.K., Australian, and Canadian Firms",Version of Record online: 20 APR 2010,,MARY E. BARTH,GREG CLINCH,,Stanford University,,University of New South Wales,,Contemporary Accounting Research
"Volume 13,Issue 1",Causes and Consequences of Earnings Manipulation: An Analysis of Firms Subject to Enforcement Actions by the SEC,Version of Record online: 20 APR 2010,,PATRICIA M. DECHOW,RICHARD G. SLOAN,AMY P. SWEENEY,University of Pennsylvania,Harvard University,University of Pennsylvania,,Contemporary Accounting Research
"Volume 13,Issue 1",The Effect of Service Capability on Operating Costs: An Empirical Study of Ontario Hospitals,Version of Record online: 20 APR 2010,,RAMJI BALAKRISHNAN,THOMAS GRUCA,DEEPIKA NATH,The University of Iowa,York University,The University of Iowa,,Contemporary Accounting Research
"Volume 13,Issue 1",Legal Damages and Auditor Efforts,Version of Record online: 20 APR 2010,,LYNDA THOMAN,,,Purdue University,,,,Contemporary Accounting Research
"Volume 13,Issue 1","Consensus, dispersion et prix des titres",Version of Record online: 20 APR 2010,,JEAN-FRANÇOIS L'HER,JEAN-MARC SURET,,CIRANO et École des Hautes Études Commerciales,,CIRANO et Université Laval,,Contemporary Accounting Research
"Volume 13,Issue 1","Consensus, Dispersion and Security prices",Version of Record online: 20 APR 2010,,JEAN-FRANÇOIS L'HER,JEAN-MARC SURET,,CIRANO and École des Hautes Études Commerciales,,CIRANO and Université Laval,,Contemporary Accounting Research
"Volume 13,Issue 1",Reduction of Outcome Variance: Optimality and Incentives,Version of Record online: 20 APR 2010,,BRACHA METH,,,"Bar-Ilan University, Israel",,,,Contemporary Accounting Research
"Volume 13,Issue 1",The Value of Experimental Methods for Practice-Relevant Accounting Research,Version of Record online: 20 APR 2010,,LINDA S. McDANIEL,JOHN R. M. HAND,,University of North Carolina at Chapel Hill,,University of North Carolina at Chapel Hill,,Contemporary Accounting Research
"Volume 13,Issue 1",Valuation and Clean Surplus Accounting: Some Implications of the Feltham and Ohlson Model for the Relative Information Content of Earnings and Cash Flows,Version of Record online: 20 APR 2010,,COLIN D.B. CLUBB,,,"Imperial College of Science, Technology and Medicine",,,,Contemporary Accounting Research
"Volume 13,Issue 1",The Association Between Auditor Changes and Reporting Lags,Version of Record online: 20 APR 2010,,KENNETH B. SCHWARTZ,BILLY S. SOO,,Boston College,,Boston College,,Contemporary Accounting Research
"Volume 13,Issue 1","Regulatory Capital, Tax, and Earnings Management Effects on Loan Loss Accruals in the Canadian Banking Industry",Version of Record online: 20 APR 2010,,PETER CHEN,LANE DALEY,,University of Alberta,,University of Alberta,,Contemporary Accounting Research
"Volume 13,Issue 1",Discussion of “Tax Advice and Reporting Under Uncertainty: Theory and Experimental Evidence”,Version of Record online: 20 APR 2010,,STEVEN J. KACHELMEIER,,,University of Texas at Austin,,,,Contemporary Accounting Research
"Volume 13,Issue 1","Going-Concern Status, Earnings Persistence, and Informativeness of Earnings",Version of Record online: 20 APR 2010,,K.R. SUBRAMANYAM,JOHN J. WILD,,University of Southern California,,University of Wisconsin,,Contemporary Accounting Research
volume_issue,article_name,publication_year,author4,author1,author2,author3,institute1,institute3,institute2,institute4,journal_name
"Volume 13,Issue 2",The Interdependent Use of Earnings and Dividends in Financial Analysts' Earnings Forecasts,Version of Record online: 20 APR 2010,,KIRSTEN M. ELY,VIVEK MANDE,,Emory University,,University of Nebraska-Omaha,,Contemporary Accounting Research
"Volume 13,Issue 2",What Affects Individuals' Decisions to Acquire Forecasted Information?,Version of Record online: 20 APR 2010,,LUCY F. ACKERT,BRYAN K. CHURCH,MOHAMED SHEHATA,Berry College,McMaster University and United Arab Emirates University,Georgia Tech University,,Contemporary Accounting Research
"Volume 13,Issue 2",Accounting Research with Contracting Frictions,Version of Record online: 20 APR 2010,,JIM XIE,,,University of Alberta,,,,Contemporary Accounting Research
"Volume 13,Issue 2",Properties of Economic Income in a Private Information Setting,Version of Record online: 20 APR 2010,,MITCHELL A. FARLEE,JOHN C. FELLINGHAM,RICHARD A. YOUNG,The Ohio State University,The Ohio State University,The Ohio State University,,Contemporary Accounting Research
"Volume 13,Issue 2",Determinants of Corporate Leverage: A Time-Series Analysis Using U.S. Tax Return Data,Version of Record online: 20 APR 2010,,MICHAEL S. H. SHIH,,,University of Toronto and National University of Singapore,,,,Contemporary Accounting Research
"Volume 13,Issue 2",Audit Analytical Procedures: A Field Investigation,Version of Record online: 20 APR 2010,,D. ERIC HIRST,LISA KOONCE,,University of Texas at Austin,,University of Texas at Austin,,Contemporary Accounting Research
"Volume 13,Issue 2",The Effects of Cross-Sectional Scale Differences on Regression Results in Empirical Accounting Research,Version of Record online: 20 APR 2010,,MARY E. BARTH,SANJAY KALLAPUR,,Stanford University,,University of Arizona,,Contemporary Accounting Research
"Volume 13,Issue 2",Les déterminants du niveau d'endettement de l'entreprise: une analyse de séries chronologiques constituées à partir des données contenues dans les déclarations de revenus produites aux États-Unis,Version of Record online: 20 APR 2010,,MICHAEL S. H. SHIH,,,Université de Toronto et Université Nationale de Singapour,,,,Contemporary Accounting Research
"Volume 13,Issue 2","The Relation Between Security Returns, Firm Earnings, and Industry Earnings",Version of Record online: 20 APR 2010,,MARK LANG,RUSSELL LUNDHOLM,,University of North Carolina,,University of Michigan,,Contemporary Accounting Research
"Volume 13,Issue 2",Recession-Induced Stress and the Prediction of Corporate Failure,Version of Record online: 20 APR 2010,,GREGORY D. KANE,FREDERICK M. RICHARDSON,PATRICIA GRAYBEAL,University of Delaware,Wake Forest University,Virginia Polytechnic Institute and State University,,Contemporary Accounting Research
"Volume 13,Issue 2",A Field Study of Control System “Redesign”: The Impact of Institutional Processes on Strategic Choice,Version of Record online: 20 APR 2010,,MARGARET A. ABERNETHY,WAI FONG CHUA,,The University of Melbourne,,University of New South Wales,,Contemporary Accounting Research
volume_issue,article_name,publication_year,author4,author1,author2,author3,institute1,institute3,institute2,institute4,journal_name
"Volume 14,Issue 1",Incremental Information Content of the Change in the Percent of Production Added to Inventory,Version of Record online: 20 APR 2010,,JAMES JIAMBALVO,ERIC NOREEN,TERRY SHEVLIN,University of Washington,University of Washington,"Hong Kong University of Science and Technology, INSEAD, University of Washington",,Contemporary Accounting Research
"Volume 14,Issue 1",A Re-Examination of Financial Analysts' Differential Earnings Forecast Accuracy,Version of Record online: 20 APR 2010,,PRAVEEN SINHA,LAWRENCE D. BROWN,SOMNATH DAS,State University of New York at Buffalo,University of Illinois at Chicago,State University of New York at Buffalo,,Contemporary Accounting Research
"Volume 14,Issue 1",An Experimental Investigation of the Effect of Cost Information and Feedback on Product Cost Decisions,Version of Record online: 20 APR 2010,,MAHENDRA GUPTA,RONALD R. KING,,Washington University,,Washington University,,Contemporary Accounting Research
"Volume 14,Issue 1",Earnings Announcements and Market Depth,Version of Record online: 20 APR 2010,RAFFI INDJEJIKIAN,ROBERT BUSHMAN,SUNIL DUTTA,JOHN HUGHES,University of Chicago,Duke University,"University of California, Berkeley",University of Michigan,Contemporary Accounting Research
"Volume 14,Issue 1",Designing Internal Controls: The Interaction between Efficiency Wages and Monitoring,Version of Record online: 20 APR 2010,,STEPHEN C. HANSEN,,,University of California at Los Angeles,,,,Contemporary Accounting Research
volume_issue,article_name,publication_year,author4,author1,author2,author3,institute1,institute3,institute2,institute4,journal_name
"Volume 14,Issue 2",The Provision of Nonaudit Services by Accounting Firms to their Audit Clients,Version of Record online: 20 APR 2010,,MICHAEL FIRTH Professor,,,Lingnan College,,,,Contemporary Accounting Research
"Volume 14,Issue 2",Use of Comparisons of Patterns of Stock Return and Accounting Data in Understanding Apparently Anomalous Returns to Accounting-based Trading Strategies,Version of Record online: 20 APR 2010,,PETER EASTON Professor,,,Ohio State University,,,,Contemporary Accounting Research
"Volume 14,Issue 2",Discussion of “Debiasing Framing Effects in Auditor's Internal Control Judgments and Testing Decisions”,Version of Record online: 20 APR 2010,,J. EFRIM BORITZ Professor,,,University of Waterloo,,,,Contemporary Accounting Research
"Volume 14,Issue 2",Two Models of the Auditor - Client Interaction: Tests with United Kingdom Data,Version of Record online: 20 APR 2010,,STEPHEN C. HANSEN,JOHN S. WATTS,,"Assistant Professor University of California, Los Angeles",,Assistant Professor Purdue University,,Contemporary Accounting Research
"Volume 14,Issue 2",Debiasing Framing Effects in Auditors' Internal Control Judgments and Testing Decisions,Version of Record online: 20 APR 2010,,CRAIG EMBY,DAVID FINLEY,,Associate Professor Simon Fraser University,,Professor Simon Fraser University,,Contemporary Accounting Research
"Volume 14,Issue 2",Discussion of “Two Models of Auditor-Client Interaction: Tests with United Kingdom Data”,Version of Record online: 20 APR 2010,,WILLIAM R. SCOTT Professor,,,University of Waterloo,,,,Contemporary Accounting Research
"Volume 14,Issue 2",Do Options Markets Improve Informational Efficiency?,Version of Record online: 20 APR 2010,,DOUGLAS J. SKINNER Associate Professor,,,University of Michigan,,,,Contemporary Accounting Research
"Volume 14,Issue 2",Accounting-Based Stock Price Anomalies: Separating Market Inefficiencies from Risk,Version of Record online: 20 APR 2010,,VICTOR BERNARD,JACOB THOMAS,JAMES WAHLEN,Professor University of Michigan,Assistant Professor University of North Carolina at Chapel Hill,Professor Columbia University,,Contemporary Accounting Research
"Volume 14,Issue 2","Option Trading, Price Discovery, and Earnings News Dissemination",Version of Record online: 20 APR 2010,,KAUSHIK I. AMIN Vice President,CHARLES M. C. LEE Associate Professor,,Lehman Brothers,,Cornell University,,Contemporary Accounting Research
volume_issue,article_name,publication_year,author4,author1,author2,author3,institute1,institute3,institute2,institute4,journal_name
"Volume 14,Issue 3",Economic Consequences of Alternative Adoption Rules for New Accounting Standards,Version of Record online: 20 APR 2010,,ELI AMIR,AMIR ZIV,,Columbia University,,Columbia University,,Contemporary Accounting Research
"Volume 14,Issue 3",Evidence that Prices Do Not Fully Reflect the Implications of Current Earnings for Future Earnings: An Experimental Markets Approach,Version of Record online: 20 APR 2010,,MICHAEL CALEGARI,NEIL L. FARGHER,,Georgia State University,,University of Oregon,,Contemporary Accounting Research
"Volume 14,Issue 3",The Effect of Limited Liability on the Market Response to Disclosure,Version of Record online: 20 APR 2010,,PAUL E. FISCHER,ROBERT E. VERRECCHIA,,University of Pennsylvania,,University of Pennsylvania,,Contemporary Accounting Research
"Volume 14,Issue 3",Discussion on the Basic Theory of “Economic Consequences of Alternative Adoption Rules for New Accounting Standards”,Version of Record online: 20 APR 2010,,GERALD A. FELTHAM,,,University of British Columbia,,,,Contemporary Accounting Research
